"State","Place.of.Death","COVID.19.Deaths","Date"
"Alaska","Decedent's home",NA,2021-07-01
"Alaska","Hospice facility",0,2021-07-01
"Alaska","Nursing home/long term care facility",0,2021-07-01
"Alaska","Other",NA,2021-07-01
"Alaska","Place of death unknown",0,2021-07-01
"Alaska","Total - All Places of Death",110,2021-08-01
"Alaska","Healthcare setting, inpatient",86,2021-08-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2021-08-01
"Alaska","Healthcare setting, dead on arrival",0,2021-08-01
"Alaska","Decedent's home",11,2021-08-01
"Alaska","Hospice facility",0,2021-08-01
"Alaska","Nursing home/long term care facility",NA,2021-08-01
"Alaska","Other",NA,2021-08-01
"Alaska","Place of death unknown",0,2021-08-01
"Alaska","Total - All Places of Death",190,2021-09-01
"Alaska","Healthcare setting, inpatient",141,2021-09-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2021-09-01
"Alaska","Healthcare setting, dead on arrival",0,2021-09-01
"Alaska","Decedent's home",26,2021-09-01
"Alaska","Hospice facility",0,2021-09-01
"Alaska","Nursing home/long term care facility",14,2021-09-01
"Alaska","Other",NA,2021-09-01
"Alaska","Place of death unknown",0,2021-09-01
"Alaska","Total - All Places of Death",220,2021-10-01
"Alaska","Healthcare setting, inpatient",161,2021-10-01
"Alaska","Healthcare setting, outpatient or emergency room",12,2021-10-01
"Alaska","Healthcare setting, dead on arrival",0,2021-10-01
"Alaska","Decedent's home",36,2021-10-01
"Alaska","Hospice facility",0,2021-10-01
"Alaska","Nursing home/long term care facility",NA,2021-10-01
"Alaska","Other",NA,2021-10-01
"Alaska","Place of death unknown",0,2021-10-01
"Alaska","Total - All Places of Death",115,2021-11-01
"Alaska","Healthcare setting, inpatient",87,2021-11-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2021-11-01
"Alaska","Healthcare setting, dead on arrival",0,2021-11-01
"Alaska","Decedent's home",17,2021-11-01
"Alaska","Hospice facility",0,2021-11-01
"Alaska","Nursing home/long term care facility",NA,2021-11-01
"Alaska","Other",NA,2021-11-01
"Alaska","Place of death unknown",0,2021-11-01
"Alaska","Total - All Places of Death",55,2021-12-01
"Alaska","Healthcare setting, inpatient",40,2021-12-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2021-12-01
"Alaska","Healthcare setting, dead on arrival",0,2021-12-01
"Alaska","Decedent's home",10,2021-12-01
"Alaska","Hospice facility",0,2021-12-01
"Alaska","Nursing home/long term care facility",NA,2021-12-01
"Alaska","Other",0,2021-12-01
"Alaska","Place of death unknown",0,2021-12-01
"Alaska","Total - All Places of Death",68,2022-01-01
"Alaska","Healthcare setting, inpatient",37,2022-01-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2022-01-01
"Alaska","Healthcare setting, dead on arrival",0,2022-01-01
"Alaska","Decedent's home",16,2022-01-01
"Alaska","Hospice facility",0,2022-01-01
"Alaska","Nursing home/long term care facility",NA,2022-01-01
"Alaska","Other",NA,2022-01-01
"Alaska","Place of death unknown",0,2022-01-01
"Alaska","Total - All Places of Death",79,2022-02-01
"Alaska","Healthcare setting, inpatient",49,2022-02-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2022-02-01
"Alaska","Healthcare setting, dead on arrival",0,2022-02-01
"Alaska","Decedent's home",14,2022-02-01
"Alaska","Hospice facility",0,2022-02-01
"Alaska","Nursing home/long term care facility",NA,2022-02-01
"Alaska","Other",NA,2022-02-01
"Alaska","Place of death unknown",0,2022-02-01
"Alaska","Total - All Places of Death",31,2022-03-01
"Alaska","Healthcare setting, inpatient",18,2022-03-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2022-03-01
"Alaska","Healthcare setting, dead on arrival",0,2022-03-01
"Alaska","Decedent's home",NA,2022-03-01
"Alaska","Hospice facility",0,2022-03-01
"Alaska","Nursing home/long term care facility",NA,2022-03-01
"Alaska","Other",0,2022-03-01
"Alaska","Place of death unknown",0,2022-03-01
"Alaska","Total - All Places of Death",20,2022-04-01
"Alaska","Healthcare setting, inpatient",10,2022-04-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2022-04-01
"Alaska","Healthcare setting, dead on arrival",0,2022-04-01
"Alaska","Decedent's home",NA,2022-04-01
"Alaska","Hospice facility",0,2022-04-01
"Alaska","Nursing home/long term care facility",NA,2022-04-01
"Alaska","Other",NA,2022-04-01
"Alaska","Place of death unknown",0,2022-04-01
"Alaska","Total - All Places of Death",21,2022-05-01
"Alaska","Healthcare setting, inpatient",10,2022-05-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2022-05-01
"Alaska","Healthcare setting, dead on arrival",0,2022-05-01
"Alaska","Decedent's home",NA,2022-05-01
"Alaska","Hospice facility",0,2022-05-01
"Alaska","Nursing home/long term care facility",NA,2022-05-01
"Alaska","Other",0,2022-05-01
"Alaska","Place of death unknown",0,2022-05-01
"Alaska","Total - All Places of Death",19,2022-06-01
"Alaska","Healthcare setting, inpatient",11,2022-06-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2022-06-01
"Alaska","Healthcare setting, dead on arrival",0,2022-06-01
"Alaska","Decedent's home",NA,2022-06-01
"Alaska","Hospice facility",0,2022-06-01
"Alaska","Nursing home/long term care facility",NA,2022-06-01
"Alaska","Other",NA,2022-06-01
"Alaska","Place of death unknown",0,2022-06-01
"Alaska","Total - All Places of Death",25,2022-07-01
"Alaska","Healthcare setting, inpatient",13,2022-07-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2022-07-01
"Alaska","Healthcare setting, dead on arrival",0,2022-07-01
"Alaska","Decedent's home",NA,2022-07-01
"Alaska","Hospice facility",0,2022-07-01
"Alaska","Nursing home/long term care facility",NA,2022-07-01
"Alaska","Other",NA,2022-07-01
"Alaska","Place of death unknown",0,2022-07-01
"Alaska","Total - All Places of Death",23,2022-08-01
"Alaska","Healthcare setting, inpatient",11,2022-08-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2022-08-01
"Alaska","Healthcare setting, dead on arrival",0,2022-08-01
"Alaska","Decedent's home",NA,2022-08-01
"Alaska","Hospice facility",0,2022-08-01
"Alaska","Nursing home/long term care facility",NA,2022-08-01
"Alaska","Other",NA,2022-08-01
"Alaska","Place of death unknown",0,2022-08-01
"Alaska","Total - All Places of Death",17,2022-09-01
"Alaska","Healthcare setting, inpatient",NA,2022-09-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2022-09-01
"Alaska","Healthcare setting, dead on arrival",0,2022-09-01
"Alaska","Decedent's home",NA,2022-09-01
"Alaska","Hospice facility",0,2022-09-01
"Alaska","Nursing home/long term care facility",NA,2022-09-01
"Alaska","Other",0,2022-09-01
"Alaska","Place of death unknown",0,2022-09-01
"Alaska","Total - All Places of Death",11,2022-10-01
"Alaska","Healthcare setting, inpatient",NA,2022-10-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2022-10-01
"Alaska","Healthcare setting, dead on arrival",0,2022-10-01
"Alaska","Decedent's home",NA,2022-10-01
"Alaska","Hospice facility",0,2022-10-01
"Alaska","Nursing home/long term care facility",NA,2022-10-01
"Alaska","Other",0,2022-10-01
"Alaska","Place of death unknown",0,2022-10-01
"Alaska","Total - All Places of Death",NA,2022-11-01
"Alaska","Healthcare setting, inpatient",NA,2022-11-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2022-11-01
"Alaska","Healthcare setting, dead on arrival",0,2022-11-01
"Alaska","Decedent's home",NA,2022-11-01
"Alaska","Hospice facility",0,2022-11-01
"Alaska","Nursing home/long term care facility",NA,2022-11-01
"Alaska","Other",NA,2022-11-01
"Alaska","Place of death unknown",0,2022-11-01
"Alaska","Total - All Places of Death",NA,2022-12-01
"Alaska","Healthcare setting, inpatient",NA,2022-12-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2022-12-01
"Alaska","Healthcare setting, dead on arrival",0,2022-12-01
"Alaska","Decedent's home",NA,2022-12-01
"Alaska","Hospice facility",0,2022-12-01
"Alaska","Nursing home/long term care facility",NA,2022-12-01
"Alaska","Other",NA,2022-12-01
"Alaska","Place of death unknown",0,2022-12-01
"Alaska","Total - All Places of Death",NA,2023-01-01
"Alaska","Healthcare setting, inpatient",NA,2023-01-01
"Alaska","Healthcare setting, outpatient or emergency room",NA,2023-01-01
"Alaska","Healthcare setting, dead on arrival",0,2023-01-01
"Alaska","Decedent's home",NA,2023-01-01
"Alaska","Hospice facility",0,2023-01-01
"Alaska","Nursing home/long term care facility",NA,2023-01-01
"Alaska","Other",0,2023-01-01
"Alaska","Place of death unknown",0,2023-01-01
"Alaska","Total - All Places of Death",13,2023-02-01
"Alaska","Healthcare setting, inpatient",NA,2023-02-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2023-02-01
"Alaska","Healthcare setting, dead on arrival",0,2023-02-01
"Alaska","Decedent's home",NA,2023-02-01
"Alaska","Hospice facility",0,2023-02-01
"Alaska","Nursing home/long term care facility",NA,2023-02-01
"Alaska","Other",0,2023-02-01
"Alaska","Place of death unknown",0,2023-02-01
"Alaska","Total - All Places of Death",NA,2023-03-01
"Alaska","Healthcare setting, inpatient",NA,2023-03-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2023-03-01
"Alaska","Healthcare setting, dead on arrival",0,2023-03-01
"Alaska","Decedent's home",NA,2023-03-01
"Alaska","Hospice facility",0,2023-03-01
"Alaska","Nursing home/long term care facility",NA,2023-03-01
"Alaska","Other",NA,2023-03-01
"Alaska","Place of death unknown",0,2023-03-01
"Alaska","Total - All Places of Death",NA,2023-04-01
"Alaska","Healthcare setting, inpatient",NA,2023-04-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2023-04-01
"Alaska","Healthcare setting, dead on arrival",0,2023-04-01
"Alaska","Decedent's home",NA,2023-04-01
"Alaska","Hospice facility",0,2023-04-01
"Alaska","Nursing home/long term care facility",NA,2023-04-01
"Alaska","Other",NA,2023-04-01
"Alaska","Place of death unknown",0,2023-04-01
"Alaska","Total - All Places of Death",NA,2023-05-01
"Alaska","Healthcare setting, inpatient",NA,2023-05-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2023-05-01
"Alaska","Healthcare setting, dead on arrival",0,2023-05-01
"Alaska","Decedent's home",NA,2023-05-01
"Alaska","Hospice facility",0,2023-05-01
"Alaska","Nursing home/long term care facility",NA,2023-05-01
"Alaska","Other",NA,2023-05-01
"Alaska","Place of death unknown",0,2023-05-01
"Alaska","Total - All Places of Death",NA,2023-06-01
"Alaska","Healthcare setting, inpatient",NA,2023-06-01
"Alaska","Healthcare setting, outpatient or emergency room",0,2023-06-01
"Alaska","Healthcare setting, dead on arrival",0,2023-06-01
"Alaska","Decedent's home",0,2023-06-01
"Alaska","Hospice facility",0,2023-06-01
"Alaska","Nursing home/long term care facility",0,2023-06-01
"Alaska","Other",0,2023-06-01
"Alaska","Place of death unknown",0,2023-06-01
"Arizona","Total - All Places of Death",0,2020-01-01
"Arizona","Healthcare setting, inpatient",0,2020-01-01
"Arizona","Healthcare setting, outpatient or emergency room",0,2020-01-01
"Arizona","Healthcare setting, dead on arrival",0,2020-01-01
"Arizona","Decedent's home",0,2020-01-01
"Arizona","Hospice facility",0,2020-01-01
"Arizona","Nursing home/long term care facility",0,2020-01-01
"Arizona","Other",0,2020-01-01
"Arizona","Place of death unknown",0,2020-01-01
"Arizona","Total - All Places of Death",0,2020-02-01
"Arizona","Healthcare setting, inpatient",0,2020-02-01
"Arizona","Healthcare setting, outpatient or emergency room",0,2020-02-01
"Arizona","Healthcare setting, dead on arrival",0,2020-02-01
"Arizona","Decedent's home",0,2020-02-01
"Arizona","Hospice facility",0,2020-02-01
"Arizona","Nursing home/long term care facility",0,2020-02-01
"Arizona","Other",0,2020-02-01
"Arizona","Place of death unknown",0,2020-02-01
"Arizona","Total - All Places of Death",64,2020-03-01
"Arizona","Healthcare setting, inpatient",47,2020-03-01
"Arizona","Healthcare setting, outpatient or emergency room",NA,2020-03-01
"Arizona","Healthcare setting, dead on arrival",0,2020-03-01
"Arizona","Decedent's home",NA,2020-03-01
"Arizona","Hospice facility",0,2020-03-01
"Arizona","Nursing home/long term care facility",NA,2020-03-01
"Arizona","Other",NA,2020-03-01
"Arizona","Place of death unknown",0,2020-03-01
"Arizona","Total - All Places of Death",405,2020-04-01
"Arizona","Healthcare setting, inpatient",243,2020-04-01
"Arizona","Healthcare setting, outpatient or emergency room",11,2020-04-01
"Arizona","Healthcare setting, dead on arrival",0,2020-04-01
"Arizona","Decedent's home",25,2020-04-01
"Arizona","Hospice facility",34,2020-04-01
"Arizona","Nursing home/long term care facility",49,2020-04-01
"Arizona","Other",43,2020-04-01
"Arizona","Place of death unknown",0,2020-04-01
"Arizona","Total - All Places of Death",507,2020-05-01
"Arizona","Healthcare setting, inpatient",292,2020-05-01
"Arizona","Healthcare setting, outpatient or emergency room",12,2020-05-01
"Arizona","Healthcare setting, dead on arrival",NA,2020-05-01
"Arizona","Decedent's home",28,2020-05-01
"Arizona","Hospice facility",43,2020-05-01
"Arizona","Nursing home/long term care facility",88,2020-05-01
"Arizona","Other",43,2020-05-01
"Arizona","Place of death unknown",0,2020-05-01
"Arizona","Total - All Places of Death",899,2020-06-01
"Arizona","Healthcare setting, inpatient",583,2020-06-01
"Arizona","Healthcare setting, outpatient or emergency room",31,2020-06-01
"Arizona","Healthcare setting, dead on arrival",NA,2020-06-01
"Arizona","Decedent's home",67,2020-06-01
"Arizona","Hospice facility",73,2020-06-01
"Arizona","Nursing home/long term care facility",80,2020-06-01
"Arizona","Other",63,2020-06-01
"Arizona","Place of death unknown",0,2020-06-01
"Arizona","Total - All Places of Death",NA,2020-07-01
"Arizona","Healthcare setting, inpatient",NA,2020-07-01
"Arizona","Healthcare setting, outpatient or emergency room",58,2020-07-01
"Arizona","Healthcare setting, dead on arrival",0,2020-07-01
"Arizona","Decedent's home",158,2020-07-01
"Arizona","Hospice facility",105,2020-07-01
"Arizona","Nursing home/long term care facility",173,2020-07-01
"Arizona","Other",169,2020-07-01
"Arizona","Place of death unknown",0,2020-07-01
"Arizona","Total - All Places of Death",942,2020-08-01
"Arizona","Healthcare setting, inpatient",620,2020-08-01
"Arizona","Healthcare setting, outpatient or emergency room",17,2020-08-01
"Arizona","Healthcare setting, dead on arrival",0,2020-08-01
"Arizona","Decedent's home",65,2020-08-01
"Arizona","Hospice facility",69,2020-08-01
"Arizona","Nursing home/long term care facility",92,2020-08-01
"Arizona","Other",79,2020-08-01
"Arizona","Place of death unknown",0,2020-08-01
"Arizona","Total - All Places of Death",273,2020-09-01
"Arizona","Healthcare setting, inpatient",184,2020-09-01
"Arizona","Healthcare setting, outpatient or emergency room",NA,2020-09-01
"Arizona","Healthcare setting, dead on arrival",0,2020-09-01
"Arizona","Decedent's home",22,2020-09-01
"Arizona","Hospice facility",18,2020-09-01
"Arizona","Nursing home/long term care facility",23,2020-09-01
"Arizona","Other",22,2020-09-01
"Arizona","Place of death unknown",0,2020-09-01
"Arizona","Total - All Places of Death",259,2020-10-01
"Arizona","Healthcare setting, inpatient",162,2020-10-01
"Arizona","Healthcare setting, outpatient or emergency room",10,2020-10-01
"Arizona","Healthcare setting, dead on arrival",0,2020-10-01
"Arizona","Decedent's home",24,2020-10-01
"Arizona","Hospice facility",14,2020-10-01
"Arizona","Nursing home/long term care facility",24,2020-10-01
"Arizona","Other",25,2020-10-01
"Arizona","Place of death unknown",0,2020-10-01
"Arizona","Total - All Places of Death",858,2020-11-01
"Arizona","Healthcare setting, inpatient",558,2020-11-01
"Arizona","Healthcare setting, outpatient or emergency room",28,2020-11-01
"Arizona","Healthcare setting, dead on arrival",0,2020-11-01
"Arizona","Decedent's home",82,2020-11-01
"Arizona","Hospice facility",65,2020-11-01
"Arizona","Nursing home/long term care facility",63,2020-11-01
"Arizona","Other",62,2020-11-01
"Arizona","Place of death unknown",0,2020-11-01
"Arizona","Total - All Places of Death",NA,2020-12-01
"Arizona","Healthcare setting, inpatient",NA,2020-12-01
"Arizona","Healthcare setting, outpatient or emergency room",100,2020-12-01
"Arizona","Healthcare setting, dead on arrival",0,2020-12-01
"Arizona","Decedent's home",302,2020-12-01
"Arizona","Hospice facility",176,2020-12-01
"Arizona","Nursing home/long term care facility",182,2020-12-01
