"State","Place.of.Death","COVID.19.Deaths","Date"
"Washington","Total - All Places of Death",402,"2021-02-01"
"Washington","Total - All Places of Death",198,"2021-03-01"
"Washington","Total - All Places of Death",232,"2021-04-01"
"Washington","Total - All Places of Death",282,"2021-05-01"
"Washington","Total - All Places of Death",206,"2021-06-01"
"Washington","Total - All Places of Death",168,"2021-07-01"
"Washington","Total - All Places of Death",670,"2021-08-01"
"Washington","Total - All Places of Death",NA,"2021-09-01"
"Washington","Total - All Places of Death",848,"2021-10-01"
"Washington","Total - All Places of Death",647,"2021-11-01"
"Washington","Total - All Places of Death",513,"2021-12-01"
"Washington","Total - All Places of Death",NA,"2022-01-01"
"Washington","Total - All Places of Death",806,"2022-02-01"
"Washington","Total - All Places of Death",242,"2022-03-01"
"Washington","Total - All Places of Death",125,"2022-04-01"
"Washington","Total - All Places of Death",175,"2022-05-01"
"Washington","Total - All Places of Death",254,"2022-06-01"
"Washington","Total - All Places of Death",318,"2022-07-01"
"Washington","Total - All Places of Death",265,"2022-08-01"
"Washington","Total - All Places of Death",195,"2022-09-01"
"Washington","Total - All Places of Death",164,"2022-10-01"
"Washington","Total - All Places of Death",175,"2022-11-01"
"Washington","Total - All Places of Death",302,"2022-12-01"
"Washington","Total - All Places of Death",209,"2023-01-01"
"Washington","Total - All Places of Death",178,"2023-02-01"
"Washington","Total - All Places of Death",165,"2023-03-01"
"Washington","Total - All Places of Death",139,"2023-04-01"
"Washington","Total - All Places of Death",77,"2023-05-01"
"Washington","Total - All Places of Death",29,"2023-06-01"
"West Virginia","Total - All Places of Death",0,"2020-01-01"
"West Virginia","Total - All Places of Death",0,"2020-02-01"
"West Virginia","Total - All Places of Death",NA,"2020-03-01"
"West Virginia","Total - All Places of Death",49,"2020-04-01"
"West Virginia","Total - All Places of Death",38,"2020-05-01"
"West Virginia","Total - All Places of Death",13,"2020-06-01"
"West Virginia","Total - All Places of Death",34,"2020-07-01"
"West Virginia","Total - All Places of Death",110,"2020-08-01"
"West Virginia","Total - All Places of Death",115,"2020-09-01"
"West Virginia","Total - All Places of Death",136,"2020-10-01"
"West Virginia","Total - All Places of Death",309,"2020-11-01"
"West Virginia","Total - All Places of Death",758,"2020-12-01"
"West Virginia","Total - All Places of Death",717,"2021-01-01"
"West Virginia","Total - All Places of Death",278,"2021-02-01"
"West Virginia","Total - All Places of Death",109,"2021-03-01"
"West Virginia","Total - All Places of Death",138,"2021-04-01"
"West Virginia","Total - All Places of Death",136,"2021-05-01"
"West Virginia","Total - All Places of Death",66,"2021-06-01"
"West Virginia","Total - All Places of Death",43,"2021-07-01"
"West Virginia","Total - All Places of Death",225,"2021-08-01"
"West Virginia","Total - All Places of Death",684,"2021-09-01"
"West Virginia","Total - All Places of Death",653,"2021-10-01"
"West Virginia","Total - All Places of Death",452,"2021-11-01"
"West Virginia","Total - All Places of Death",437,"2021-12-01"
"West Virginia","Total - All Places of Death",628,"2022-01-01"
"West Virginia","Total - All Places of Death",531,"2022-02-01"
"West Virginia","Total - All Places of Death",232,"2022-03-01"
"West Virginia","Total - All Places of Death",76,"2022-04-01"
"West Virginia","Total - All Places of Death",92,"2022-05-01"
"West Virginia","Total - All Places of Death",89,"2022-06-01"
"West Virginia","Total - All Places of Death",113,"2022-07-01"
"West Virginia","Total - All Places of Death",149,"2022-08-01"
"West Virginia","Total - All Places of Death",134,"2022-09-01"
"West Virginia","Total - All Places of Death",109,"2022-10-01"
"West Virginia","Total - All Places of Death",91,"2022-11-01"
"West Virginia","Total - All Places of Death",116,"2022-12-01"
"West Virginia","Total - All Places of Death",144,"2023-01-01"
"West Virginia","Total - All Places of Death",105,"2023-02-01"
"West Virginia","Total - All Places of Death",82,"2023-03-01"
"West Virginia","Total - All Places of Death",37,"2023-04-01"
"West Virginia","Total - All Places of Death",24,"2023-05-01"
"West Virginia","Total - All Places of Death",NA,"2023-06-01"
"Wisconsin","Total - All Places of Death",NA,"2020-01-01"
"Wisconsin","Total - All Places of Death",0,"2020-02-01"
"Wisconsin","Total - All Places of Death",44,"2020-03-01"
"Wisconsin","Total - All Places of Death",311,"2020-04-01"
"Wisconsin","Total - All Places of Death",288,"2020-05-01"
"Wisconsin","Total - All Places of Death",164,"2020-06-01"
"Wisconsin","Total - All Places of Death",166,"2020-07-01"
"Wisconsin","Total - All Places of Death",200,"2020-08-01"
"Wisconsin","Total - All Places of Death",218,"2020-09-01"
"Wisconsin","Total - All Places of Death",992,"2020-10-01"
"Wisconsin","Total - All Places of Death",NA,"2020-11-01"
"Wisconsin","Total - All Places of Death",NA,"2020-12-01"
"Wisconsin","Total - All Places of Death",NA,"2021-01-01"
"Wisconsin","Total - All Places of Death",411,"2021-02-01"
"Wisconsin","Total - All Places of Death",187,"2021-03-01"
"Wisconsin","Total - All Places of Death",191,"2021-04-01"
"Wisconsin","Total - All Places of Death",170,"2021-05-01"
"Wisconsin","Total - All Places of Death",72,"2021-06-01"
"Wisconsin","Total - All Places of Death",67,"2021-07-01"
"Wisconsin","Total - All Places of Death",312,"2021-08-01"
"Wisconsin","Total - All Places of Death",654,"2021-09-01"
"Wisconsin","Total - All Places of Death",740,"2021-10-01"
"Wisconsin","Total - All Places of Death",890,"2021-11-01"
"Wisconsin","Total - All Places of Death",NA,"2021-12-01"
"Wisconsin","Total - All Places of Death",NA,"2022-01-01"
"Wisconsin","Total - All Places of Death",599,"2022-02-01"
"Wisconsin","Total - All Places of Death",205,"2022-03-01"
"Wisconsin","Total - All Places of Death",87,"2022-04-01"
"Wisconsin","Total - All Places of Death",150,"2022-05-01"
"Wisconsin","Total - All Places of Death",135,"2022-06-01"
"Wisconsin","Total - All Places of Death",187,"2022-07-01"
"Wisconsin","Total - All Places of Death",216,"2022-08-01"
"Wisconsin","Total - All Places of Death",172,"2022-09-01"
"Wisconsin","Total - All Places of Death",170,"2022-10-01"
"Wisconsin","Total - All Places of Death",251,"2022-11-01"
"Wisconsin","Total - All Places of Death",261,"2022-12-01"
"Wisconsin","Total - All Places of Death",182,"2023-01-01"
"Wisconsin","Total - All Places of Death",148,"2023-02-01"
"Wisconsin","Total - All Places of Death",153,"2023-03-01"
"Wisconsin","Total - All Places of Death",108,"2023-04-01"
"Wisconsin","Total - All Places of Death",64,"2023-05-01"
"Wisconsin","Total - All Places of Death",20,"2023-06-01"
"Wyoming","Total - All Places of Death",0,"2020-01-01"
"Wyoming","Total - All Places of Death",0,"2020-02-01"
"Wyoming","Total - All Places of Death",0,"2020-03-01"
"Wyoming","Total - All Places of Death",NA,"2020-04-01"
"Wyoming","Total - All Places of Death",NA,"2020-05-01"
"Wyoming","Total - All Places of Death",NA,"2020-06-01"
"Wyoming","Total - All Places of Death",NA,"2020-07-01"
"Wyoming","Total - All Places of Death",NA,"2020-08-01"
"Wyoming","Total - All Places of Death",12,"2020-09-01"
"Wyoming","Total - All Places of Death",71,"2020-10-01"
"Wyoming","Total - All Places of Death",163,"2020-11-01"
"Wyoming","Total - All Places of Death",183,"2020-12-01"
"Wyoming","Total - All Places of Death",100,"2021-01-01"
"Wyoming","Total - All Places of Death",45,"2021-02-01"
"Wyoming","Total - All Places of Death",16,"2021-03-01"
"Wyoming","Total - All Places of Death",NA,"2021-04-01"
"Wyoming","Total - All Places of Death",23,"2021-05-01"
"Wyoming","Total - All Places of Death",22,"2021-06-01"
"Wyoming","Total - All Places of Death",43,"2021-07-01"
"Wyoming","Total - All Places of Death",79,"2021-08-01"
"Wyoming","Total - All Places of Death",174,"2021-09-01"
"Wyoming","Total - All Places of Death",210,"2021-10-01"
"Wyoming","Total - All Places of Death",158,"2021-11-01"
"Wyoming","Total - All Places of Death",85,"2021-12-01"
"Wyoming","Total - All Places of Death",81,"2022-01-01"
"Wyoming","Total - All Places of Death",80,"2022-02-01"
"Wyoming","Total - All Places of Death",24,"2022-03-01"
"Wyoming","Total - All Places of Death",11,"2022-04-01"
"Wyoming","Total - All Places of Death",11,"2022-05-01"
"Wyoming","Total - All Places of Death",18,"2022-06-01"
"Wyoming","Total - All Places of Death",21,"2022-07-01"
"Wyoming","Total - All Places of Death",27,"2022-08-01"
"Wyoming","Total - All Places of Death",15,"2022-09-01"
"Wyoming","Total - All Places of Death",14,"2022-10-01"
"Wyoming","Total - All Places of Death",31,"2022-11-01"
"Wyoming","Total - All Places of Death",20,"2022-12-01"
"Wyoming","Total - All Places of Death",18,"2023-01-01"
"Wyoming","Total - All Places of Death",12,"2023-02-01"
"Wyoming","Total - All Places of Death",14,"2023-03-01"
"Wyoming","Total - All Places of Death",NA,"2023-04-01"
"Wyoming","Total - All Places of Death",NA,"2023-05-01"
"Wyoming","Total - All Places of Death",0,"2023-06-01"
"Puerto Rico","Total - All Places of Death",0,"2020-01-01"
"Puerto Rico","Total - All Places of Death",0,"2020-02-01"
"Puerto Rico","Total - All Places of Death",22,"2020-03-01"
"Puerto Rico","Total - All Places of Death",78,"2020-04-01"
"Puerto Rico","Total - All Places of Death",35,"2020-05-01"
"Puerto Rico","Total - All Places of Death",16,"2020-06-01"
"Puerto Rico","Total - All Places of Death",91,"2020-07-01"
"Puerto Rico","Total - All Places of Death",198,"2020-08-01"
"Puerto Rico","Total - All Places of Death",233,"2020-09-01"
"Puerto Rico","Total - All Places of Death",176,"2020-10-01"
"Puerto Rico","Total - All Places of Death",340,"2020-11-01"
"Puerto Rico","Total - All Places of Death",440,"2020-12-01"
"Puerto Rico","Total - All Places of Death",249,"2021-01-01"
"Puerto Rico","Total - All Places of Death",132,"2021-02-01"
"Puerto Rico","Total - All Places of Death",68,"2021-03-01"
"Puerto Rico","Total - All Places of Death",198,"2021-04-01"
"Puerto Rico","Total - All Places of Death",186,"2021-05-01"
"Puerto Rico","Total - All Places of Death",37,"2021-06-01"
"Puerto Rico","Total - All Places of Death",31,"2021-07-01"
"Puerto Rico","Total - All Places of Death",314,"2021-08-01"
"Puerto Rico","Total - All Places of Death",269,"2021-09-01"
"Puerto Rico","Total - All Places of Death",79,"2021-10-01"
"Puerto Rico","Total - All Places of Death",28,"2021-11-01"
"Puerto Rico","Total - All Places of Death",54,"2021-12-01"
"Puerto Rico","Total - All Places of Death",622,"2022-01-01"
"Puerto Rico","Total - All Places of Death",212,"2022-02-01"
"Puerto Rico","Total - All Places of Death",47,"2022-03-01"
"Puerto Rico","Total - All Places of Death",52,"2022-04-01"
"Puerto Rico","Total - All Places of Death",190,"2022-05-01"
"Puerto Rico","Total - All Places of Death",225,"2022-06-01"
"Puerto Rico","Total - All Places of Death",204,"2022-07-01"
"Puerto Rico","Total - All Places of Death",222,"2022-08-01"
"Puerto Rico","Total - All Places of Death",168,"2022-09-01"
"Puerto Rico","Total - All Places of Death",117,"2022-10-01"
"Puerto Rico","Total - All Places of Death",124,"2022-11-01"
"Puerto Rico","Total - All Places of Death",171,"2022-12-01"
"Puerto Rico","Total - All Places of Death",163,"2023-01-01"
"Puerto Rico","Total - All Places of Death",98,"2023-02-01"
"Puerto Rico","Total - All Places of Death",49,"2023-03-01"
"Puerto Rico","Total - All Places of Death",44,"2023-04-01"
"Puerto Rico","Total - All Places of Death",64,"2023-05-01"
"Puerto Rico","Total - All Places of Death",81,"2023-06-01"
